date,base,quote,rate
2025-04-14,USD,RON,4.3751
2025-04-15,USD,RON,4.3958
2025-04-16,USD,RON,4.3838
2025-04-17,USD,RON,4.3817
2025-04-22,USD,RON,4.3371
2025-04-23,USD,RON,4.3602
2025-04-24,USD,RON,4.3749
2025-04-25,USD,RON,4.3828
2025-04-28,USD,RON,4.3827
2025-04-29,USD,RON,4.3768
2025-04-30,USD,RON,4.3772
2025-05-02,USD,RON,4.3888
2025-05-05,USD,RON,4.3891
2025-05-06,USD,RON,4.4927
2025-05-07,USD,RON,4.4974
2025-05-08,USD,RON,4.5311
2025-05-09,USD,RON,4.5486
2025-05-12,USD,RON,4.594
2025-05-13,USD,RON,4.5923
2025-05-14,USD,RON,4.5517
2025-05-15,USD,RON,4.5642
2025-05-16,USD,RON,4.5597
2025-05-19,USD,RON,4.4764
2025-05-20,USD,RON,4.5132
2025-05-21,USD,RON,4.4792
2025-05-22,USD,RON,4.4726
2025-05-23,USD,RON,4.4701
2025-05-26,USD,RON,4.4481
2025-05-27,USD,RON,4.4565
2025-05-28,USD,RON,4.4633
2025-05-29,USD,RON,4.4853
2025-05-30,USD,RON,4.4635
2025-06-02,USD,RON,4.4266
2025-06-03,USD,RON,4.443
2025-06-04,USD,RON,4.4387
2025-06-05,USD,RON,4.4213
2025-06-06,USD,RON,4.4213
2025-06-09,USD,RON,4.4176
2025-06-10,USD,RON,4.4057
2025-06-11,USD,RON,4.3972
2025-06-12,USD,RON,4.3367
2025-06-13,USD,RON,4.372
2025-06-16,USD,RON,4.3416
2025-06-17,USD,RON,4.3465
2025-06-18,USD,RON,4.371
2025-06-19,USD,RON,4.3826
2025-06-20,USD,RON,4.3685
2025-06-23,USD,RON,4.3978
2025-06-24,USD,RON,4.3497
2025-06-25,USD,RON,4.3613
2025-06-26,USD,RON,4.3367
2025-06-27,USD,RON,4.3418
2025-06-30,USD,RON,4.3332
2025-07-01,USD,RON,4.2962
2025-07-02,USD,RON,4.308
2025-07-03,USD,RON,4.295
2025-07-04,USD,RON,4.2984
2025-07-07,USD,RON,4.3192
2025-07-08,USD,RON,4.3257
2025-07-09,USD,RON,4.3402
2025-07-10,USD,RON,4.3364
2025-07-11,USD,RON,4.347
2025-07-14,USD,RON,4.345
2025-07-15,USD,RON,4.354
2025-07-16,USD,RON,4.3725
2025-07-17,USD,RON,4.3816
2025-07-18,USD,RON,4.3543
2025-07-21,USD,RON,4.3453
2025-07-22,USD,RON,4.3336
2025-07-23,USD,RON,4.3229
2025-07-24,USD,RON,4.3135
2025-07-25,USD,RON,4.3251
2025-07-28,USD,RON,4.3505
2025-07-29,USD,RON,4.402
2025-07-30,USD,RON,4.4011
2025-07-31,USD,RON,4.4345
2025-08-01,USD,RON,4.4502
2025-08-04,USD,RON,4.3871
2025-08-05,USD,RON,4.3953
2025-08-06,USD,RON,4.3742
2025-08-07,USD,RON,4.3573
2025-08-08,USD,RON,4.3547
2025-08-11,USD,RON,4.3573
2025-08-12,USD,RON,4.364
2025-08-13,USD,RON,4.3234
2025-08-14,USD,RON,4.3316
2025-08-15,USD,RON,4.3315
2025-08-18,USD,RON,4.3347
2025-08-19,USD,RON,4.3297
2025-08-20,USD,RON,4.3417
2025-08-21,USD,RON,4.3435
2025-08-22,USD,RON,4.3533
2025-08-25,USD,RON,4.3207
2025-08-26,USD,RON,4.3392
2025-08-27,USD,RON,4.3704
2025-08-28,USD,RON,4.3408
2025-08-29,USD,RON,4.3513
2025-09-01,USD,RON,4.3309
2025-09-02,USD,RON,4.3639
2025-09-03,USD,RON,4.3572
2025-09-04,USD,RON,4.3589
2025-09-05,USD,RON,4.3418
2025-09-08,USD,RON,4.3248
2025-09-09,USD,RON,4.3203
2025-09-10,USD,RON,4.3347
2025-09-11,USD,RON,4.3397
2025-09-12,USD,RON,4.3263
2025-09-15,USD,RON,4.3022
2025-09-16,USD,RON,4.288
2025-09-17,USD,RON,4.2805
2025-09-18,USD,RON,4.2892
2025-09-19,USD,RON,4.3243
2025-09-22,USD,RON,4.3077
2025-09-23,USD,RON,4.3053
2025-09-24,USD,RON,4.3177
2025-09-25,USD,RON,4.3246
2025-09-26,USD,RON,4.3508
2025-09-29,USD,RON,4.3319
2025-09-30,USD,RON,4.3272
2025-10-01,USD,RON,4.3348
2025-10-02,USD,RON,4.3236
2025-10-03,USD,RON,4.3382
2025-10-06,USD,RON,4.3573
2025-10-07,USD,RON,4.3647
2025-10-08,USD,RON,4.3827
2025-10-09,USD,RON,4.3876
2025-10-10,USD,RON,4.4025
2025-10-13,USD,RON,4.3976
2025-10-14,USD,RON,4.406
2025-10-15,USD,RON,4.3788
2025-10-16,USD,RON,4.3674
2025-10-17,USD,RON,4.3564
2025-10-20,USD,RON,4.3659
2025-10-21,USD,RON,4.3799
2025-10-22,USD,RON,4.3869
2025-10-23,USD,RON,4.3839
2025-10-24,USD,RON,4.3777
2025-10-27,USD,RON,4.3677
2025-10-28,USD,RON,4.371
2025-10-29,USD,RON,4.3693
2025-10-30,USD,RON,4.403
2025-10-31,USD,RON,4.4018
2025-11-03,USD,RON,4.4169
2025-11-04,USD,RON,4.4262
2025-11-05,USD,RON,4.4251
2025-11-06,USD,RON,4.4091
2025-11-07,USD,RON,4.3988
2025-11-10,USD,RON,4.3948
2025-11-11,USD,RON,4.3922
2025-11-12,USD,RON,4.3916
2025-11-13,USD,RON,4.3753
2025-11-14,USD,RON,4.3656
2025-11-17,USD,RON,4.3854
2025-11-18,USD,RON,4.3891
2025-11-19,USD,RON,4.3926
2025-11-20,USD,RON,4.4196
2025-11-21,USD,RON,4.4181
2025-11-24,USD,RON,4.4073
2025-11-25,USD,RON,4.4049
2025-11-26,USD,RON,4.397
2025-11-27,USD,RON,4.3942
2025-11-28,USD,RON,4.4016
2025-12-01,USD,RON,4.3704
2025-12-02,USD,RON,4.382
2025-12-03,USD,RON,4.3638
2025-12-04,USD,RON,4.3652
2025-12-05,USD,RON,4.3734
2025-12-08,USD,RON,4.3666
2025-12-09,USD,RON,4.3737
2025-12-10,USD,RON,4.373
2025-12-11,USD,RON,4.3451
2025-12-12,USD,RON,4.3393
2025-12-15,USD,RON,4.3333
2025-12-16,USD,RON,4.3248
2025-12-17,USD,RON,4.3441
2025-12-18,USD,RON,4.344
2025-12-19,USD,RON,4.3456
2025-12-22,USD,RON,4.3321
2025-12-23,USD,RON,4.3182
2025-12-24,USD,RON,4.3182
2025-12-29,USD,RON,4.33
2025-12-30,USD,RON,4.3352
2025-12-31,USD,RON,4.3377
2026-01-02,USD,RON,4.3422
2026-01-05,USD,RON,4.3617
2026-01-06,USD,RON,4.3471
2026-01-07,USD,RON,4.3551
2026-01-08,USD,RON,4.3583
2026-01-09,USD,RON,4.3723
2026-01-12,USD,RON,4.3527
2026-01-13,USD,RON,4.3672
2026-01-14,USD,RON,4.3685
2026-01-15,USD,RON,4.3782
2026-01-16,USD,RON,4.3822
2026-01-19,USD,RON,4.378
2026-01-20,USD,RON,4.3421
2026-01-21,USD,RON,4.34
2026-01-22,USD,RON,4.3502
2026-01-23,USD,RON,4.3387
2026-01-26,USD,RON,4.3059
2026-01-27,USD,RON,4.2724
2026-01-28,USD,RON,4.2563
2026-01-29,USD,RON,4.2584
2026-01-30,USD,RON,4.2759
2026-02-02,USD,RON,4.3041
2026-02-03,USD,RON,4.3175
2026-02-04,USD,RON,4.3104
2026-02-05,USD,RON,4.3173
2026-02-06,USD,RON,4.3174
2026-02-09,USD,RON,4.2843
2026-02-10,USD,RON,4.2805
2026-02-11,USD,RON,4.2783
2026-02-12,USD,RON,4.289
2026-02-13,USD,RON,4.2949
2026-02-16,USD,RON,4.2981
2026-02-17,USD,RON,4.3097
2026-02-18,USD,RON,4.2996
2026-02-19,USD,RON,4.3368
2026-02-20,USD,RON,4.3323
2026-02-23,USD,RON,4.3253
2026-02-24,USD,RON,4.326
2026-02-25,USD,RON,4.3229
2026-02-26,USD,RON,4.3126
2026-02-27,USD,RON,4.3166
2026-03-02,USD,RON,4.3577
2026-03-03,USD,RON,4.3926
2026-03-04,USD,RON,4.3716
2026-03-05,USD,RON,4.384
2026-03-06,USD,RON,4.4071
2026-03-09,USD,RON,4.4119
2026-03-10,USD,RON,4.3756
2026-03-11,USD,RON,4.3957
2026-03-12,USD,RON,4.4112
2026-03-13,USD,RON,4.4394
2026-03-16,USD,RON,4.4387
2026-03-17,USD,RON,4.4155
2026-03-18,USD,RON,4.4294
2026-03-19,USD,RON,4.4366
2026-03-20,USD,RON,4.4102
2026-03-23,USD,RON,4.3944
2026-03-24,USD,RON,4.403
2026-03-25,USD,RON,4.395
2026-03-26,USD,RON,4.4175
2026-03-27,USD,RON,4.4273
2026-03-30,USD,RON,4.4389
2026-03-31,USD,RON,4.4348
2026-04-01,USD,RON,4.3928
2026-04-02,USD,RON,4.4237
2026-04-07,USD,RON,4.4089
2026-04-08,USD,RON,4.3526
2026-04-09,USD,RON,4.3588
2026-04-10,USD,RON,4.3476
2026-04-13,USD,RON,4.3581
2026-04-14,USD,RON,4.3164
2026-04-15,USD,RON,4.3218
2026-04-16,USD,RON,4.3231
2026-04-17,USD,RON,4.3222
2026-04-20,USD,RON,4.3358
2026-04-21,USD,RON,4.3328
2026-04-22,USD,RON,4.3418
2026-04-23,USD,RON,4.3541
2026-04-24,USD,RON,4.3473
2026-04-27,USD,RON,4.3369
2026-04-28,USD,RON,4.3607
2026-04-29,USD,RON,4.3551
2026-04-30,USD,RON,4.4286
2026-05-04,USD,RON,4.4425
2026-05-05,USD,RON,4.4664
2026-05-06,USD,RON,4.4719
2026-05-07,USD,RON,4.4729
2026-05-08,USD,RON,4.4414
2026-05-11,USD,RON,4.4288
2026-05-12,USD,RON,4.4339
2026-05-13,USD,RON,4.444
2026-05-14,USD,RON,4.4483
2026-05-15,USD,RON,4.4862
2026-05-18,USD,RON,4.4722
2026-05-19,USD,RON,4.4985
2026-05-20,USD,RON,4.5115
2026-05-21,USD,RON,4.5206
2026-05-22,USD,RON,4.527
2026-05-25,USD,RON,4.5049
2026-05-26,USD,RON,4.5028
2026-05-27,USD,RON,4.5011
2026-05-28,USD,RON,4.5176
2026-05-29,USD,RON,4.5107
2026-06-01,USD,RON,4.5106
2026-06-02,USD,RON,4.5114
2021-05-28,USD,RUB,73.645
2021-05-31,USD,RUB,73.387
2021-06-01,USD,RUB,73.546
2021-06-02,USD,RUB,73.453
2021-06-03,USD,RUB,73.209
2021-06-04,USD,RUB,73.195
2021-06-07,USD,RUB,72.85
2021-06-08,USD,RUB,72.468
2021-06-09,USD,RUB,72.12
2021-06-10,USD,RUB,72.178
2021-06-11,USD,RUB,71.72
2021-06-14,USD,RUB,72.242
2021-06-15,USD,RUB,72.052
2021-06-16,USD,RUB,71.956
2021-06-17,USD,RUB,72.397
2021-06-18,USD,RUB,72.298
2021-06-21,USD,RUB,73.274
2021-06-22,USD,RUB,73.197
2021-06-23,USD,RUB,72.546
2021-06-24,USD,RUB,72.269
2021-06-25,USD,RUB,72.126
2021-06-28,USD,RUB,72.259
2021-06-29,USD,RUB,72.737
2021-06-30,USD,RUB,73.014
2021-07-01,USD,RUB,72.88
2021-07-02,USD,RUB,73.687
2021-07-05,USD,RUB,73.369
2021-07-06,USD,RUB,73.467
2021-07-07,USD,RUB,74.212
2021-07-08,USD,RUB,75.207
2021-07-09,USD,RUB,74.228
2021-07-12,USD,RUB,74.62
2021-07-13,USD,RUB,74.13
2021-07-14,USD,RUB,74.06
2021-07-15,USD,RUB,74.113
2021-07-16,USD,RUB,74.157
2021-07-19,USD,RUB,74.732
2021-07-20,USD,RUB,74.463
2021-07-21,USD,RUB,74.346
2021-07-22,USD,RUB,73.843
2021-07-23,USD,RUB,73.621
2021-07-26,USD,RUB,73.954
2021-07-27,USD,RUB,73.675
2021-07-28,USD,RUB,73.49
2021-07-29,USD,RUB,73.275
2021-07-30,USD,RUB,72.921
2021-08-02,USD,RUB,72.707
2021-08-03,USD,RUB,72.958
2021-08-04,USD,RUB,72.937
2021-08-05,USD,RUB,73.063
2021-08-06,USD,RUB,73.194
2021-08-09,USD,RUB,73.446
2021-08-10,USD,RUB,73.639
2021-08-11,USD,RUB,74.108
2021-08-12,USD,RUB,73.507
2021-08-13,USD,RUB,73.294
2021-08-16,USD,RUB,73.437
2021-08-17,USD,RUB,73.409
2021-08-18,USD,RUB,73.659
2021-08-19,USD,RUB,74.145
2021-08-20,USD,RUB,74.484
2021-08-23,USD,RUB,74.125
2021-08-24,USD,RUB,73.893
2021-08-25,USD,RUB,73.816
2021-08-26,USD,RUB,74.004
2021-08-27,USD,RUB,74.016
2021-08-30,USD,RUB,73.477
2021-08-31,USD,RUB,73.314
2021-09-01,USD,RUB,73.064
2021-09-02,USD,RUB,72.793
2021-09-03,USD,RUB,72.759
2021-09-06,USD,RUB,72.96
2021-09-07,USD,RUB,73.288
2021-09-08,USD,RUB,73.248
2021-09-09,USD,RUB,72.884
2021-09-10,USD,RUB,72.722
2021-09-13,USD,RUB,72.912
2021-09-14,USD,RUB,72.888
2021-09-15,USD,RUB,72.708
2021-09-16,USD,RUB,72.456
2021-09-17,USD,RUB,72.521
2021-09-20,USD,RUB,73.495
2021-09-21,USD,RUB,73.249
2021-09-22,USD,RUB,72.802
2021-09-23,USD,RUB,72.761
2021-09-24,USD,RUB,72.967
2021-09-27,USD,RUB,72.662
2021-09-28,USD,RUB,72.572
2021-09-29,USD,RUB,72.662
2021-09-30,USD,RUB,72.839
2021-10-01,USD,RUB,73.034
2021-10-04,USD,RUB,72.809
2021-10-05,USD,RUB,72.531
2021-10-06,USD,RUB,72.448
2021-10-07,USD,RUB,71.943
2021-10-08,USD,RUB,71.951
2021-10-11,USD,RUB,71.678
2021-10-12,USD,RUB,71.848
2021-10-13,USD,RUB,71.804
2021-10-14,USD,RUB,71.643
2021-10-15,USD,RUB,71.22
2021-10-18,USD,RUB,71.286
2021-10-19,USD,RUB,70.897
2021-10-20,USD,RUB,70.989
2021-10-21,USD,RUB,71.264
2021-10-22,USD,RUB,70.387
2021-10-25,USD,RUB,69.904
2021-10-26,USD,RUB,69.41
2021-10-27,USD,RUB,70.156
2021-10-28,USD,RUB,70.387
2021-10-29,USD,RUB,70.7
2021-11-01,USD,RUB,71.031
2021-11-02,USD,RUB,71.723
2021-11-03,USD,RUB,71.99
2021-11-04,USD,RUB,71.519
2021-11-05,USD,RUB,71.213
2021-11-08,USD,RUB,71.388
2021-11-09,USD,RUB,70.925
2021-11-10,USD,RUB,70.834
2021-11-11,USD,RUB,71.143
2021-11-12,USD,RUB,72.205
2021-11-15,USD,RUB,72.361
2021-11-16,USD,RUB,73.179
2021-11-17,USD,RUB,72.534
2021-11-18,USD,RUB,73.001
2021-11-19,USD,RUB,73.472
2021-11-22,USD,RUB,74.916
2021-11-23,USD,RUB,75.051
2021-11-24,USD,RUB,74.79
2021-11-25,USD,RUB,74.766
2021-11-26,USD,RUB,75.255
2021-11-29,USD,RUB,74.512
2021-11-30,USD,RUB,74.461
2021-12-01,USD,RUB,73.908
2021-12-02,USD,RUB,73.648
2021-12-03,USD,RUB,73.528
2021-12-06,USD,RUB,73.881
2021-12-07,USD,RUB,74.431
2021-12-08,USD,RUB,73.723
2021-12-09,USD,RUB,73.645
2021-12-10,USD,RUB,73.45
2021-12-13,USD,RUB,73.435
2021-12-14,USD,RUB,73.57
2021-12-15,USD,RUB,73.77
2021-12-16,USD,RUB,73.474
2021-12-17,USD,RUB,73.866
2021-12-20,USD,RUB,74.151
2021-12-21,USD,RUB,74.015
2021-12-22,USD,RUB,73.834
2021-12-23,USD,RUB,73.599
2021-12-24,USD,RUB,73.518
2021-12-27,USD,RUB,73.559
2021-12-28,USD,RUB,73.639
2021-12-29,USD,RUB,73.954
2021-12-30,USD,RUB,74.899
2021-12-31,USD,RUB,75.313
2022-01-03,USD,RUB,74.443
2022-01-04,USD,RUB,75.29
2022-01-05,USD,RUB,75.74
2022-01-06,USD,RUB,76.456
2022-01-07,USD,RUB,75.5
2022-01-10,USD,RUB,75.084
2022-01-11,USD,RUB,74.868
2022-01-12,USD,RUB,74.547
2022-01-13,USD,RUB,75.547
2022-01-14,USD,RUB,76.876
2022-01-17,USD,RUB,76.638
2022-01-18,USD,RUB,76.3
2022-01-19,USD,RUB,76.227
2022-01-20,USD,RUB,76.645
2022-01-21,USD,RUB,76.524
2022-01-24,USD,RUB,78.424
2022-01-25,USD,RUB,78.754
2022-01-26,USD,RUB,79.152
2022-01-27,USD,RUB,78.082
2022-01-28,USD,RUB,77.761
2022-01-31,USD,RUB,77.743
2022-02-01,USD,RUB,76.661
2022-02-02,USD,RUB,75.793
2022-02-03,USD,RUB,76.36
2022-02-04,USD,RUB,76.16
2022-02-07,USD,RUB,75.636
2022-02-08,USD,RUB,75.193
2022-02-09,USD,RUB,74.797
2022-02-10,USD,RUB,74.325
2022-02-11,USD,RUB,75.204
2022-02-14,USD,RUB,76.308
2022-02-15,USD,RUB,75.364
2022-02-16,USD,RUB,75.07
2022-02-17,USD,RUB,75.981
2022-02-18,USD,RUB,75.991
2022-02-21,USD,RUB,78.576
2022-02-22,USD,RUB,79.184
2022-02-23,USD,RUB,80.11
2022-02-24,USD,RUB,85.75
2022-02-25,USD,RUB,82.53
2022-02-28,USD,RUB,103.12
2022-03-01,USD,RUB,105.0
2021-05-28,USD,SEK,8.3388
2021-05-31,USD,SEK,8.2952
2021-06-01,USD,SEK,8.2581
2021-06-02,USD,SEK,8.2798
2021-06-03,USD,SEK,8.2994
2021-06-04,USD,SEK,8.3395
2021-06-07,USD,SEK,8.2677
2021-06-08,USD,SEK,8.2708
2021-06-09,USD,SEK,8.2489
2021-06-10,USD,SEK,8.273
2021-06-11,USD,SEK,8.3005
2021-06-14,USD,SEK,8.3342
2021-06-15,USD,SEK,8.3299
2021-06-16,USD,SEK,8.3539
2021-06-17,USD,SEK,8.5369
2021-06-18,USD,SEK,8.6006
2021-06-21,USD,SEK,8.5916
2021-06-22,USD,SEK,8.5396
2021-06-23,USD,SEK,8.4753
2021-06-24,USD,SEK,8.4729
2021-06-25,USD,SEK,8.4605
2021-06-28,USD,SEK,8.5028
2021-06-29,USD,SEK,8.5389
2021-06-30,USD,SEK,8.5081
2021-07-01,USD,SEK,8.5609
2021-07-02,USD,SEK,8.592
2021-07-05,USD,SEK,8.5484
2021-07-06,USD,SEK,8.5732
2021-07-07,USD,SEK,8.6056
2021-07-08,USD,SEK,8.6085
2021-07-09,USD,SEK,8.5894
2021-07-12,USD,SEK,8.6068
2021-07-13,USD,SEK,8.5966
2021-07-14,USD,SEK,8.6395
2021-07-15,USD,SEK,8.6658
2021-07-16,USD,SEK,8.6789
2021-07-19,USD,SEK,8.7143
2021-07-20,USD,SEK,8.7079
2021-07-21,USD,SEK,8.7027
2021-07-22,USD,SEK,8.6832
2021-07-23,USD,SEK,8.6772
2021-07-26,USD,SEK,8.6578
2021-07-27,USD,SEK,8.6071
2021-07-28,USD,SEK,8.6358
2021-07-29,USD,SEK,8.5635
2021-07-30,USD,SEK,8.5668
2021-08-02,USD,SEK,8.574
2021-08-03,USD,SEK,8.586
2021-08-04,USD,SEK,8.5971
2021-08-05,USD,SEK,8.6062
2021-08-06,USD,SEK,8.6121
2021-08-09,USD,SEK,8.6876
2021-08-10,USD,SEK,8.714
2021-08-11,USD,SEK,8.7306
2021-08-12,USD,SEK,8.679
2021-08-13,USD,SEK,8.6692
2021-08-16,USD,SEK,8.6653
2021-08-17,USD,SEK,8.6639
2021-08-18,USD,SEK,8.7207
2021-08-19,USD,SEK,8.7892
2021-08-20,USD,SEK,8.8478
2021-08-23,USD,SEK,8.7535
2021-08-24,USD,SEK,8.6959
2021-08-25,USD,SEK,8.7123
2021-08-26,USD,SEK,8.7034
2021-08-27,USD,SEK,8.7021
2021-08-30,USD,SEK,8.6275
2021-08-31,USD,SEK,8.5875
2021-09-01,USD,SEK,8.6283
2021-09-02,USD,SEK,8.6054
2021-09-03,USD,SEK,8.567
2021-09-06,USD,SEK,8.5686
2021-09-07,USD,SEK,8.5594
2021-09-08,USD,SEK,8.6024
2021-09-09,USD,SEK,8.6047
2021-09-10,USD,SEK,8.6009
2021-09-13,USD,SEK,8.6463
2021-09-14,USD,SEK,8.5875
2021-09-15,USD,SEK,8.5724
2021-09-16,USD,SEK,8.6303
2021-09-17,USD,SEK,8.6208
2021-09-20,USD,SEK,8.7245
2021-09-21,USD,SEK,8.6695
2021-09-22,USD,SEK,8.6758
2021-09-23,USD,SEK,8.6554
2021-09-24,USD,SEK,8.6509
2021-09-27,USD,SEK,8.697
2021-09-28,USD,SEK,8.7286
2021-09-29,USD,SEK,8.7378
2021-09-30,USD,SEK,8.7817
2021-10-01,USD,SEK,8.7533
2021-10-04,USD,SEK,8.7173
2021-10-05,USD,SEK,8.7321
2021-10-06,USD,SEK,8.8051
2021-10-07,USD,SEK,8.7747
2021-10-08,USD,SEK,8.7422
2021-10-11,USD,SEK,8.7405
2021-10-12,USD,SEK,8.7476
2021-10-13,USD,SEK,8.7524
2021-10-14,USD,SEK,8.6311
2021-10-15,USD,SEK,8.644
2021-10-18,USD,SEK,8.65
2021-10-19,USD,SEK,8.6057
2021-10-20,USD,SEK,8.6165
2021-10-21,USD,SEK,8.6057
2021-10-22,USD,SEK,8.5768
2021-10-25,USD,SEK,8.6185
2021-10-26,USD,SEK,8.5943
2021-10-27,USD,SEK,8.5834
2021-10-28,USD,SEK,8.5992
2021-10-29,USD,SEK,8.5331
2021-11-01,USD,SEK,8.5624
